348850.00,1993.00,2469.00,5.00,2.00,0.90,1.00
531450.00,1995.00,3458.00,3.00,3.00,0.85,3.00
520750.00,1988.00,3854.00,3.00,1.00,1.51,2.00
435400.00,1990.00,3433.00,2.00,1.00,1.03,1.00
500700.00,1994.00,3460.00,2.00,2.50,1.28,2.00
520700.00,2005.00,3130.00,6.00,2.00,1.08,1.00
597350.00,1993.00,4208.00,6.00,1.50,0.91,0.00
527700.00,1999.00,3434.00,4.00,2.50,1.34,1.00
363800.00,1989.00,2886.00,2.00,1.00,1.06,2.00
395750.00,1990.00,2822.00,3.00,3.00,0.83,2.00
565550.00,2002.00,3275.00,6.00,2.50,1.12,3.00
267050.00,1978.00,2686.00,3.00,1.50,1.11,0.00
431050.00,1995.00,2853.00,4.00,3.00,0.54,2.00
202100.00,1983.00,1908.00,5.00,2.00,1.06,0.00
446150.00,1987.00,3395.00,6.00,1.50,0.96,0.00
491700.00,2008.00,2749.00,4.00,2.50,0.79,3.00
374150.00,1993.00,2700.00,3.00,2.50,1.11,1.00
270750.00,1989.00,2021.00,6.00,2.00,0.84,1.00
482700.00,1981.00,3764.00,4.00,1.00,1.54,2.00
535250.00,1995.00,3571.00,5.00,1.50,1.14,2.00
162650.00,1986.00,1682.00,2.00,1.00,0.69,2.00
613950.00,1992.00,4105.00,6.00,1.50,1.38,2.00
385900.00,1984.00,2814.00,5.00,3.00,0.92,2.00
460800.00,1994.00,3334.00,2.00,1.50,0.88,2.00
340450.00,1996.00,2521.00,2.00,2.00,0.82,1.00
387300.00,1995.00,2359.00,6.00,3.00,1.23,2.00
445950.00,1973.00,3633.00,5.00,1.50,0.90,3.00
462850.00,2002.00,3140.00,5.00,1.00,0.79,0.00
361000.00,1982.00,2658.00,6.00,2.00,0.82,3.00
379050.00,1994.00,2556.00,5.00,3.00,0.71,1.00
393450.00,1992.00,2668.00,3.00,3.00,0.55,3.00
452850.00,2001.00,3072.00,3.00,2.00,1.47,0.00
508350.00,2006.00,3084.00,5.00,3.00,1.05,0.00
422100.00,1981.00,3343.00,4.00,1.50,1.21,2.00
518700.00,2019.00,3106.00,3.00,1.00,0.52,0.00
504900.00,1994.00,3720.00,2.00,2.50,0.96,0.00
474000.00,1994.00,3354.00,2.00,2.00,1.06,2.00
443050.00,2007.00,2582.00,4.00,1.50,0.55,3.00
259400.00,2001.00,1703.00,2.00,3.00,0.93,1.00
470900.00,1998.00,3495.00,2.00,1.50,0.61,0.00
574350.00,1991.00,3837.00,5.00,3.00,0.92,2.00
75250.00,1976.00,1252.00,6.00,1.00,0.83,1.00
426850.00,2001.00,2906.00,4.00,1.00,0.73,1.00
582250.00,2007.00,3514.00,4.00,3.00,1.01,1.00
577650.00,1989.00,4055.00,3.00,3.00,0.96,2.00
473200.00,2003.00,2894.00,6.00,1.50,1.44,1.00
495150.00,2017.00,2658.00,4.00,2.50,0.93,1.00
600500.00,1989.00,3984.00,5.00,2.50,1.36,3.00
484800.00,2001.00,3028.00,3.00,2.00,1.04,3.00
516150.00,2006.00,2861.00,5.00,2.50,1.30,3.00
348350.00,1993.00,2349.00,3.00,3.00,1.40,2.00
411600.00,2002.00,2519.00,4.00,1.00,1.25,3.00
175150.00,1998.00,1305.00,4.00,1.00,0.96,1.00
418650.00,1992.00,3150.00,3.00,1.50,0.91,1.00
488700.00,1997.00,3641.00,2.00,1.00,1.17,0.00
322000.00,2003.00,2218.00,3.00,1.50,1.12,0.00
355850.00,1987.00,2743.00,3.00,2.00,0.96,2.00
537950.00,1992.00,3673.00,5.00,2.00,0.80,2.00
485500.00,1999.00,3429.00,2.00,1.50,0.91,1.00
543100.00,2003.00,3455.00,3.00,1.00,0.99,3.00
343850.00,1983.00,2772.00,2.00,2.00,0.87,3.00
568500.00,1998.00,3758.00,6.00,1.50,0.82,1.00
500100.00,2009.00,2713.00,5.00,3.00,1.21,2.00
434550.00,2010.00,2383.00,6.00,1.00,1.14,2.00
500200.00,2004.00,3092.00,4.00,1.50,1.26,2.00
380100.00,1992.00,2880.00,3.00,2.50,1.04,0.00
293300.00,1986.00,2542.00,5.00,1.00,0.80,0.00
387400.00,2003.00,2294.00,3.00,2.50,0.72,3.00
399600.00,1995.00,2787.00,6.00,2.00,0.77,0.00
89900.00,1996.00,654.00,6.00,2.00,1.12,0.00
712650.00,2003.00,4547.00,2.00,1.50,1.54,3.00
363250.00,1995.00,2458.00,4.00,1.50,0.47,3.00
463750.00,1994.00,3275.00,6.00,1.50,1.00,0.00
331100.00,1990.00,2245.00,6.00,2.50,0.79,2.00
366250.00,1982.00,2894.00,6.00,3.00,0.81,0.00
366750.00,1995.00,2718.00,3.00,2.50,0.77,0.00
201000.00,1992.00,1488.00,6.00,1.50,1.02,1.00
438850.00,2000.00,2864.00,3.00,3.00,0.95,1.00
603500.00,1995.00,4155.00,2.00,1.00,1.35,3.00
558500.00,2007.00,3737.00,2.00,1.00,0.53,1.00
698300.00,2019.00,3752.00,5.00,2.00,0.70,3.00
325300.00,1975.00,3053.00,5.00,1.50,0.99,0.00
565700.00,2008.00,3195.00,6.00,2.00,0.43,3.00
638350.00,2002.00,4284.00,2.00,3.00,1.05,0.00
434600.00,1995.00,2742.00,5.00,2.50,0.72,3.00
424950.00,1989.00,2805.00,6.00,3.00,1.28,2.00
487500.00,1998.00,3121.00,6.00,1.00,1.29,2.00
386050.00,2010.00,2314.00,4.00,1.00,0.93,1.00
455600.00,1988.00,3432.00,4.00,1.50,1.22,1.00
332200.00,1981.00,2943.00,5.00,1.00,1.05,0.00
516850.00,2003.00,2914.00,6.00,2.50,1.15,3.00
249650.00,1992.00,1925.00,2.00,1.00,1.06,3.00
461450.00,1986.00,3190.00,5.00,2.00,1.53,3.00
395150.00,1983.00,3377.00,2.00,1.50,0.74,1.00
295700.00,2001.00,2098.00,2.00,1.50,0.90,1.00
636500.00,2004.00,3771.00,5.00,2.50,0.89,3.00
527250.00,2006.00,3327.00,2.00,3.00,0.88,1.00
351450.00,1989.00,2781.00,3.00,1.00,0.62,2.00
288650.00,2002.00,1772.00,3.00,1.00,1.19,3.00
428750.00,1993.00,2605.00,6.00,3.00,1.20,3.00
287550.00,1982.00,2286.00,5.00,3.00,1.31,1.00
342900.00,2007.00,1725.00,6.00,3.00,0.61,2.00
332700.00,1992.00,2404.00,3.00,2.50,0.64,2.00
375000.00,1997.00,2509.00,2.00,3.00,0.91,2.00
507500.00,1987.00,3644.00,3.00,3.00,1.06,2.00
417950.00,1992.00,2876.00,2.00,3.00,0.77,3.00
392950.00,1985.00,3005.00,3.00,2.50,0.98,2.00
503000.00,1986.00,4000.00,2.00,1.00,1.20,1.00
495850.00,1999.00,3149.00,5.00,2.00,0.90,2.00
537950.00,1999.00,3217.00,6.00,2.50,0.86,3.00
537400.00,2005.00,3242.00,5.00,3.00,0.74,1.00
429600.00,1979.00,3473.00,2.00,2.00,0.91,3.00
522050.00,1978.00,3957.00,3.00,3.00,0.90,3.00
573600.00,1992.00,4123.00,3.00,1.00,1.01,2.00
704850.00,2010.00,4192.00,6.00,1.00,1.07,2.00
466350.00,1979.00,3693.00,5.00,2.50,0.66,1.00
449650.00,1999.00,2951.00,2.00,3.00,0.80,2.00
338100.00,1980.00,2972.00,3.00,2.00,0.82,1.00
367950.00,1985.00,3264.00,2.00,1.00,0.89,0.00
206800.00,1990.00,1703.00,5.00,1.00,1.09,1.00
376150.00,1984.00,3040.00,2.00,2.00,1.01,2.00
298000.00,1982.00,2478.00,3.00,1.50,0.92,3.00
508700.00,2008.00,3018.00,3.00,1.50,0.90,3.00
613250.00,1983.00,4530.00,5.00,1.50,0.75,2.00
525400.00,2004.00,3400.00,4.00,2.50,0.86,0.00
460300.00,1980.00,3627.00,4.00,1.00,0.75,3.00
233100.00,1976.00,2626.00,2.00,1.50,0.78,0.00
360550.00,1985.00,2798.00,3.00,2.00,1.39,2.00
510400.00,1985.00,3493.00,6.00,2.00,1.43,3.00
204600.00,1991.00,1715.00,5.00,1.00,1.49,0.00
476150.00,1999.00,2914.00,6.00,2.50,0.77,2.00
575100.00,1989.00,3777.00,6.00,2.50,1.07,3.00
643200.00,2005.00,4145.00,4.00,2.00,0.43,1.00
294750.00,1980.00,2607.00,6.00,2.00,0.58,0.00
579350.00,1981.00,4626.00,3.00,1.00,1.03,1.00
430300.00,2001.00,2892.00,4.00,2.00,1.10,0.00
198700.00,1976.00,2015.00,3.00,2.50,0.93,2.00
180850.00,1990.00,1485.00,5.00,2.50,1.04,0.00
403300.00,1991.00,2946.00,3.00,1.00,0.76,3.00
426800.00,2001.00,2830.00,5.00,1.00,0.82,1.00
633900.00,2004.00,3838.00,6.00,3.00,0.88,1.00
633200.00,1990.00,4492.00,3.00,2.00,0.96,2.00
417400.00,1999.00,2518.00,5.00,3.00,0.98,2.00
463350.00,1995.00,2992.00,6.00,3.00,0.97,1.00
470700.00,2003.00,3332.00,2.00,1.00,1.06,0.00
412300.00,2001.00,2660.00,4.00,1.00,1.22,2.00
534850.00,2005.00,3280.00,5.00,3.00,1.19,0.00
543150.00,2007.00,3052.00,6.00,2.00,0.69,3.00
274600.00,1998.00,1772.00,4.00,1.00,0.92,3.00
468200.00,1989.00,3302.00,5.00,1.00,0.86,3.00
554350.00,1998.00,3597.00,4.00,3.00,1.32,1.00
667300.00,2009.00,3813.00,6.00,2.00,0.69,3.00
522000.00,2009.00,3312.00,2.00,2.50,1.18,0.00
511350.00,1997.00,3272.00,2.00,3.00,1.37,3.00
530600.00,2006.00,3142.00,4.00,2.50,1.12,2.00
499150.00,1992.00,3394.00,4.00,2.00,0.67,3.00
454000.00,1995.00,3271.00,4.00,2.00,0.89,0.00
539300.00,1991.00,3625.00,4.00,2.00,1.37,3.00
575700.00,1988.00,3925.00,5.00,1.50,1.63,3.00
371350.00,1991.00,2338.00,6.00,3.00,0.71,3.00
720400.00,2006.00,4695.00,3.00,2.50,0.91,0.00
639600.00,2006.00,3678.00,5.00,3.00,0.86,3.00
570950.00,1995.00,4001.00,2.00,2.50,1.22,1.00
514400.00,1996.00,3160.00,6.00,2.50,0.86,3.00
417700.00,1974.00,3554.00,4.00,3.00,0.64,1.00
509500.00,2007.00,3058.00,4.00,1.50,1.22,2.00
295600.00,1991.00,2300.00,3.00,1.50,1.54,1.00
384650.00,1975.00,3256.00,6.00,1.00,0.75,2.00
446150.00,1995.00,3259.00,5.00,1.50,0.32,0.00
137500.00,1990.00,1349.00,5.00,1.00,1.01,0.00
279750.00,2001.00,1821.00,3.00,2.50,0.94,1.00
500550.00,1994.00,3435.00,2.00,2.50,0.52,3.00
469000.00,1988.00,3438.00,3.00,3.00,1.22,1.00
376000.00,1994.00,2442.00,6.00,2.00,0.98,2.00
455300.00,1993.00,3432.00,3.00,2.50,0.20,0.00
601800.00,2014.00,3314.00,4.00,2.00,0.98,3.00
468000.00,1994.00,3010.00,5.00,3.00,1.10,2.00
420900.00,1988.00,3028.00,5.00,3.00,0.78,1.00
267650.00,1996.00,1577.00,6.00,1.50,1.24,3.00
299200.00,1981.00,2634.00,5.00,2.00,0.94,0.00
475000.00,1998.00,3086.00,4.00,1.00,1.14,3.00
618250.00,1991.00,4151.00,6.00,3.00,1.04,1.00
419750.00,2019.00,1957.00,5.00,1.00,1.08,3.00
471950.00,1992.00,3178.00,5.00,1.00,1.35,3.00
531000.00,1993.00,3676.00,4.00,1.00,0.64,3.00
469150.00,2000.00,2989.00,6.00,1.50,1.22,1.00
320450.00,1988.00,2475.00,4.00,2.50,0.78,1.00
387000.00,1994.00,2568.00,5.00,2.50,0.62,2.00
424450.00,2001.00,2564.00,4.00,2.00,0.99,3.00
502600.00,2006.00,3029.00,6.00,1.00,1.55,1.00
401950.00,1994.00,2828.00,3.00,2.50,1.35,1.00
571650.00,1991.00,3943.00,5.00,3.00,0.68,1.00
291550.00,1996.00,2047.00,5.00,2.00,1.30,0.00
514050.00,2012.00,3259.00,2.00,1.00,0.68,1.00
371150.00,1983.00,3034.00,5.00,1.00,1.07,1.00
539600.00,1996.00,3646.00,3.00,2.50,0.68,2.00
438100.00,1981.00,3525.00,2.00,1.50,0.79,3.00
434550.00,1983.00,3649.00,3.00,1.50,0.98,0.00
504400.00,2002.00,2946.00,5.00,2.50,1.00,3.00
428450.00,1990.00,3182.00,3.00,2.50,0.91,1.00
409350.00,1991.00,2895.00,5.00,1.00,1.34,2.00
631450.00,2007.00,3817.00,4.00,2.50,0.76,2.00
640150.00,2005.00,3991.00,5.00,3.00,1.10,0.00
397250.00,2001.00,2736.00,2.00,1.50,1.29,1.00
606700.00,1992.00,4000.00,4.00,3.00,0.78,3.00
317500.00,2012.00,1458.00,6.00,2.50,0.42,2.00
507750.00,1986.00,3735.00,3.00,2.50,1.00,2.00
589850.00,2008.00,3688.00,3.00,3.00,1.11,0.00
669000.00,2010.00,4142.00,3.00,1.00,1.18,2.00
445100.00,1998.00,2869.00,5.00,2.00,0.65,2.00
99200.00,1975.00,1502.00,6.00,1.00,1.26,0.00
89200.00,1989.00,949.00,4.00,2.50,1.29,0.00
515450.00,1990.00,3634.00,6.00,1.00,0.69,2.00
573700.00,2003.00,3662.00,3.00,1.00,0.96,3.00
414400.00,2001.00,2460.00,4.00,2.50,0.86,3.00
617850.00,2010.00,3486.00,6.00,2.50,0.83,2.00
322300.00,1999.00,2324.00,2.00,2.50,1.08,0.00
502650.00,2010.00,3006.00,3.00,1.50,0.95,2.00
724850.00,1989.00,5025.00,5.00,1.00,0.74,3.00
257950.00,2012.00,1019.00,6.00,2.50,0.84,2.00
624400.00,2002.00,4093.00,2.00,3.00,1.03,1.00
427100.00,1995.00,2659.00,5.00,2.50,1.05,3.00
192300.00,1987.00,1799.00,4.00,2.00,0.83,0.00
361200.00,1997.00,2760.00,2.00,1.50,0.98,0.00
373700.00,1997.00,2680.00,4.00,2.00,0.78,0.00
316850.00,1981.00,2800.00,6.00,1.00,0.79,0.00
604500.00,1989.00,4057.00,6.00,2.00,0.73,3.00
499800.00,1989.00,3715.00,3.00,2.00,1.17,1.00
415100.00,1996.00,2662.00,3.00,3.00,0.72,3.00
686100.00,2010.00,4129.00,3.00,1.50,0.95,3.00
523800.00,1999.00,3460.00,4.00,3.00,1.32,0.00
394250.00,2001.00,2553.00,2.00,1.50,0.92,3.00
341300.00,1985.00,2561.00,4.00,1.50,1.31,3.00
303150.00,2010.00,1937.00,3.00,1.00,0.84,0.00
512100.00,2005.00,3179.00,4.00,2.50,0.85,1.00
429300.00,2004.00,2804.00,3.00,2.50,1.08,0.00
308900.00,1972.00,2787.00,3.00,2.50,0.89,3.00
390050.00,2001.00,2710.00,2.00,2.50,1.07,0.00
408650.00,1986.00,3196.00,2.00,3.00,0.95,1.00
356750.00,1997.00,2615.00,4.00,1.50,0.80,0.00
346750.00,1989.00,2738.00,4.00,1.00,1.07,1.00
469350.00,1988.00,3306.00,2.00,3.00,1.23,3.00
574900.00,2007.00,3449.00,4.00,1.00,1.17,3.00
623600.00,1984.00,4685.00,3.00,2.00,1.39,1.00
382050.00,1977.00,3228.00,3.00,2.50,0.69,2.00
447250.00,1996.00,3173.00,2.00,1.50,0.92,2.00
538200.00,1988.00,3793.00,2.00,3.00,0.95,3.00
446850.00,1997.00,2912.00,5.00,3.00,0.67,1.00
580650.00,2003.00,3373.00,5.00,3.00,0.98,3.00
288350.00,1989.00,2469.00,2.00,1.50,0.70,1.00
697250.00,1998.00,4674.00,5.00,1.00,1.41,1.00
247700.00,2002.00,1420.00,3.00,2.00,0.98,3.00
280200.00,2004.00,1850.00,3.00,2.00,1.18,0.00
568500.00,1983.00,4048.00,6.00,1.00,1.42,3.00
484000.00,1988.00,3759.00,3.00,1.50,1.51,0.00
307950.00,2007.00,1828.00,6.00,1.50,0.75,0.00
286500.00,2000.00,1832.00,2.00,2.50,1.28,2.00
514500.00,1991.00,3617.00,2.00,2.00,1.13,3.00
643950.00,1996.00,4370.00,4.00,1.00,1.23,2.00
563500.00,2014.00,3133.00,2.00,2.50,1.07,3.00
436550.00,1977.00,3265.00,5.00,3.00,1.12,3.00
299850.00,1979.00,2699.00,2.00,2.00,1.00,2.00
502000.00,1978.00,4192.00,2.00,3.00,0.88,0.00
392900.00,1994.00,2693.00,4.00,1.00,0.93,3.00
440100.00,1984.00,3390.00,4.00,1.00,1.44,2.00
524450.00,2005.00,3144.00,6.00,1.00,1.19,2.00
318050.00,1987.00,2663.00,3.00,2.50,0.74,0.00
486000.00,1997.00,3126.00,2.00,3.00,1.14,3.00
580900.00,2012.00,3325.00,6.00,1.50,1.31,1.00
454450.00,1996.00,3301.00,2.00,2.00,0.62,1.00
409300.00,2004.00,2436.00,4.00,3.00,1.26,1.00
344850.00,1998.00,2386.00,6.00,1.00,1.13,0.00
372550.00,1994.00,2531.00,6.00,3.00,0.86,0.00
309150.00,2000.00,2026.00,2.00,1.50,0.85,3.00
501900.00,2003.00,3379.00,2.00,1.00,0.67,2.00
144950.00,1971.00,2177.00,2.00,2.00,0.56,0.00
507000.00,2003.00,3513.00,2.00,1.00,0.67,1.00
287400.00,1988.00,2119.00,5.00,3.00,0.97,1.00
446100.00,1998.00,2766.00,3.00,3.00,1.08,3.00
537600.00,1995.00,3599.00,6.00,1.50,1.35,1.00
236550.00,1998.00,1589.00,3.00,2.00,0.88,2.00
307850.00,1994.00,2231.00,4.00,1.00,0.88,2.00
442050.00,2003.00,2569.00,5.00,2.50,1.28,2.00
456850.00,1998.00,3057.00,4.00,1.00,1.22,2.00
435150.00,1994.00,3003.00,2.00,3.00,0.98,2.00
587700.00,2003.00,3652.00,5.00,1.00,0.66,3.00
294550.00,1986.00,2133.00,4.00,2.50,1.14,3.00
481100.00,1992.00,3318.00,5.00,2.50,1.06,1.00
346850.00,1998.00,2279.00,2.00,3.00,1.00,2.00
422800.00,1984.00,3173.00,2.00,2.50,1.29,3.00
385100.00,1999.00,2442.00,3.00,2.50,1.42,2.00
358850.00,1975.00,3000.00,6.00,1.50,1.09,2.00
217350.00,1997.00,1465.00,2.00,3.00,0.84,2.00
443050.00,1994.00,3051.00,3.00,2.50,0.86,2.00
418050.00,1983.00,3287.00,3.00,1.00,1.00,3.00
374900.00,2013.00,1891.00,2.00,2.50,1.25,3.00
364450.00,2000.00,2473.00,3.00,3.00,0.90,0.00
424100.00,1984.00,3240.00,6.00,2.50,1.04,0.00
608700.00,1999.00,3974.00,4.00,1.50,1.34,2.00
537450.00,1998.00,3727.00,3.00,1.00,0.56,2.00
626650.00,1993.00,4067.00,5.00,2.50,0.94,3.00
395250.00,1992.00,2791.00,3.00,2.00,1.44,2.00
552300.00,2001.00,3425.00,6.00,2.50,1.07,1.00
566650.00,1996.00,3807.00,5.00,3.00,1.04,0.00
611650.00,1999.00,4048.00,5.00,2.50,1.13,0.00
287750.00,1989.00,2361.00,5.00,1.50,0.74,0.00
410450.00,1979.00,3330.00,4.00,1.50,1.23,2.00
500100.00,1985.00,3888.00,2.00,1.00,1.46,2.00
351150.00,1991.00,2445.00,5.00,2.00,0.96,2.00
309850.00,1988.00,2174.00,6.00,2.50,0.75,2.00
377250.00,2003.00,2661.00,2.00,1.00,1.54,0.00
526550.00,2013.00,3003.00,5.00,2.50,1.24,0.00
237000.00,1985.00,2100.00,2.00,2.00,0.80,2.00
395350.00,1991.00,2866.00,6.00,2.00,1.03,0.00
424600.00,2001.00,2634.00,4.00,2.50,0.80,2.00
356000.00,1989.00,2693.00,2.00,2.50,0.97,2.00
325850.00,1994.00,2390.00,4.00,1.50,0.99,1.00
508600.00,2002.00,3080.00,5.00,2.50,0.94,2.00
304100.00,2005.00,1837.00,6.00,1.00,0.57,1.00
620100.00,1994.00,4016.00,5.00,2.50,0.68,3.00
206650.00,1994.00,1418.00,6.00,2.00,0.93,1.00
404100.00,1983.00,3240.00,3.00,1.50,1.04,2.00
436850.00,1995.00,2868.00,5.00,1.00,1.11,3.00
431100.00,1991.00,3164.00,5.00,1.00,1.10,1.00
526950.00,1983.00,3874.00,3.00,2.50,0.89,3.00
473000.00,1998.00,2939.00,5.00,3.00,0.81,2.00
499600.00,1982.00,3981.00,3.00,2.00,0.83,1.00
402950.00,2000.00,2499.00,4.00,2.50,1.04,2.00
460250.00,1983.00,3645.00,5.00,1.50,1.40,0.00
409100.00,1980.00,3112.00,5.00,3.00,0.82,2.00
534650.00,1981.00,4285.00,3.00,1.50,0.96,1.00
518400.00,2016.00,2836.00,3.00,2.50,0.70,2.00
342150.00,1992.00,2464.00,3.00,3.00,1.17,1.00
393650.00,2004.00,2627.00,2.00,2.50,1.14,0.00
243150.00,1989.00,2027.00,3.00,1.00,0.94,2.00
345250.00,1996.00,2488.00,2.00,2.50,0.97,1.00
464350.00,1987.00,3108.00,5.00,3.00,1.21,3.00
604000.00,2007.00,3958.00,4.00,1.00,1.02,0.00
455450.00,1998.00,3214.00,2.00,1.50,1.39,1.00
520700.00,2003.00,3321.00,4.00,1.50,0.67,2.00
